,领域,类别,问题,扩展问题,SegmentedInput,SegmentedTarget
1917,个人贷款,个人住房类贷款,申办个人住房贷款“还款假日计划”需要经过哪些业务流程,郑州银行对于个人住房贷款“还款假日计划”审批有什么流程,郑州_ns 银行_n 对于_p 个人_n 住房_n 贷款_n “_w 还款_v 假日_n 计划_n ”_w 审批_v 有_v 什么_r 流程_n,申办_v 个人_n 住房_n 贷款_n “_w 还款_v 假日_n 计划_n ”_w 需要_v 经过_v 哪些_r 业务_n 流程_n
1918,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,贷款中的二手房能变卖吗,贷款_n 中_f 的_u 二手房_n 能_v 变卖_v 吗_u,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1919,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,个人住房交易转按贷款是怎么回事,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 是_v 怎么_r 回_q 事_n,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1920,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,赎楼贷款是什么,赎_v 楼_n 贷款_n 是_v 什么_r,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1921,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,有没有适合贷款中的二手房变卖的贷款,有_v 没_d 有_v 适合_v 贷款_n 中_f 的_u 二手房_n 变卖_v 的_u 贷款_n,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1922,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,个人住房交易转按贷款什么时候收回售房人赎楼贷款,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 什么_r 时候_n 收回_v 售房人_n 赎_v 楼_n 贷款_n,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1923,个人贷款,个人住房类贷款,什么是个人住房交易转按贷款,一手住房贷款可以申请个人住房交易转按贷款吗,一_m 手_n 住房_n 贷款_v 可以_v 申请_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 吗_u,什么_r 是_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n
1924,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,二手房能申请个人住房交易转按贷款,二手_a 房_n 能_v 申请_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1925,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款必须是二手房吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 必须_d 是_v 二手房_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1926,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款的比例是多少,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 比例_n 是_v 多少_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1927,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款的贷款年限有什么要求,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 贷款_n 年限_n 有_v 什么_r 要求_v,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1928,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款的申请有什么规定,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 有_v 什么_r 规定_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1929,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款对于原住房有什么要求,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 对于_p 原_a 住房_n 有_v 什么_r 要求_v,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1930,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款有什么特殊规定吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 有_v 什么_r 特殊_a 规定_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1931,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款有特殊要求吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 有_v 特殊_a 要求_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1932,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,没有房产证，能申请个人住房交易转按贷款吗,没有_v 房产证_n ，_w 能_v 申请_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1933,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,我能申请个人住房交易转按贷款吗,我_r 能_v 申请_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1934,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款对之前住房贷款还款年限有限制吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 对_p 之前_f 住房_n 贷款_n 还款_v 年限_n 有_v 限制_v 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1935,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,剩余贷款本金不超过购房价格多少满足个人住房交易转按贷款的申请条件,剩余_v 贷款_n 本金_n 不_d 超过_v 购房_v 价格_n 多少_r 满足_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1936,个人贷款,个人住房类贷款,个人住房交易转按贷款的申请条件都有哪些,个人住房交易转按贷款对原金融机构抵押权人有要求吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 对_p 原_a 金融_n 机构_n 抵押权_n 人_n 有_v 要求_v 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 申请_v 条件_n 都_d 有_v 哪些_r
1937,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款办理时有什么步骤,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 办理_v 时_g 有_v 什么_r 步骤_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1938,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款合同什么时间签订,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 合同_n 什么_r 时间_n 签订_v,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1939,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款申请后有什么手续,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 申请_v 后_f 有_v 什么_r 手续_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1940,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款需要担保公司做什么,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 需要_v 担保_v 公司_n 做_v 什么_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1941,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,还完贷款，能申请撤押吗,还_d 完_v 贷款_n ，_w 能_v 申请_v 撤押_v 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1942,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,解释一下个人住房交易转按贷款过程,解释_v 一下_m 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 过程_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1943,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,审批完个人住房交易转按贷款以后签订合同吗,审批_v 完_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 以后_f 签订_v 合同_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1944,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,什么时间办理清户手续,什么_r 时间_n 办理_v 清_a 户_g 手续_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1945,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,什么时间开始偿还贷款,什么_r 时间_n 开始_v 偿还_v 贷款_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1946,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,我想了解个人住房交易转按贷款流程,我_r 想_v 了解_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1947,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款的阶段担保手续是什么,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 阶段_n 担保_v 手续_n 是_v 什么_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1948,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款需要什么手续,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 需要_v 什么_r 手续_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1949,个人贷款,个人住房类贷款,个人住房交易转按贷款流程是什么,个人住房交易转按贷款什么阶段办理产权过户,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 什么_r 阶段_n 办理_v 产权_n 过户_v,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 流程_n 是_v 什么_r
1950,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,对于个人转按贷款的限额跟原贷款银行有关系吗,对于_p 个人_n 转按_v 贷款_n 的_u 限额_n 跟_p 原_a 贷款_n 银行_n 有_v 关系_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1951,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,对于个人转按贷款的限额有要求吗,对于_p 个人_n 转按_v 贷款_n 的_u 限额_n 有_v 要求_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1952,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款贷款比例是多少,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 贷款_v 比例_n 是_v 多少_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1953,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款各地区有特殊规定吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 各_r 地区_n 有_v 特殊_a 规定_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1954,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款能贷多少钱,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 能_v 贷_v 多少_r 钱_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1955,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款能贷全款吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 能_v 贷_v 全款_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1956,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款能申请多少限额,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 能_v 申请_v 多少_r 限额_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1957,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款限额有特殊要求吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 限额_n 有_v 特殊_a 要求_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1958,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款有统一规定吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 有_v 统一_a 规定_v 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1959,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款最多能贷多少,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 最_d 多_a 能_g 贷_v 多少_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1960,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,个人住房交易转按贷款的额度需要审核原贷款本金吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 额度_n 需要_v 审核_v 原_a 贷款_n 本金_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1961,个人贷款,个人住房类贷款,个人住房交易转按贷款额度是多少,原贷款银行的剩余本金与个人住房交易转按贷款额度有关系吗,原_a 贷款_n 银行_n 的_u 剩余_v 本金_n 与_c 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 有_v 关系_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 额度_n 是_v 多少_r
1962,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,二手房贷款什么时候划入账户中,二手_a 房_n 贷款_v 什么_r 时候_n 划_v 入_v 账户_n 中_f,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1963,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,个人住房交易转按贷款的期限能申请一年吗,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 能_v 申请_v 一_m 年_q 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1964,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,个人住房交易转按贷款的期限最长是多久,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 最_d 长_a 是_v 多久_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1965,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,个人住房交易转按贷款什么时候收回赎楼贷款,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 什么_r 时候_n 收回_v 赎楼_n 贷款_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1966,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,赎楼代扣的放款和收款是同时进行吗,赎楼代扣_id 的_u 放款_v 和_c 收款_v 是_v 同时_d 进行_v 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1967,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,赎楼代扣什么时间收回,赎_v 楼_n 代_v 扣_v 什么_r 时间_n 收回_v,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1968,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,赎楼贷款期限是多少,赎_v 楼_n 贷款_v 期限_n 是_v 多少_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1969,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,已购住房能转贷款吗,已_d 购_g 住房_n 能_v 转_v 贷款_n 吗_u,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1970,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,转按揭贷款期限是多久,转_v 按揭_v 贷款_v 期限_n 是_v 多久_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1971,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,赎楼贷款期限可以申请多长时间,赎_v 楼_n 贷款_v 期限_n 可以_v 申请_v 多_d 长_a 时间_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1972,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,办理个人住房交易转按贷款时二手房贷款划入哪个账户,办理_v 个人_n 住房_n 交易_n 转_v 按_p 贷款_n 时_g 二_m 手_n 房_n 贷款_n 划_v 入_v 哪个_r 账户_n,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
1973,个人贷款,个人住房类贷款,个人住房交易转按贷款的期限是,二手房交易转按贷款期限是多少,二_m 手房_n 交易_n 转_v 按_p 贷款_v 期限_n 是_v 多少_r,个人_n 住房_n 交易_n 转_v 按_p 贷款_n 的_u 期限_n 是_v
